X,Y,streetcrime,offense_code_group,domestic,type,offense_description,district,nonviolent,source,updated,timestamp,ucr_part,reporting_area,month,occurred_on_date,year,street,offense_code,incident_number,day_of_week,desc,shooting
-71.11703179,42.35115388,0,Motor Vehicle Accident Response,0,03831,M/V - LEAVING SCENE - PROPERTY DAMAGE,,1,Boston,1479333601213,1479200940000,Part Three,,11,2016/11/15 09:09:00,2016,COMMONWEALTH AVE,03831,I162093413,Tuesday,M/V - LEAVING SCENE - PROPERTY DAMAGE,
-71.12933705,42.28593201,0,Towed,0,03410,TOWED MOTOR VEHICLE,E5,1,Boston,1472853601284,1472760180000,Part Three,680,9,2016/09/01 20:03:00,2016,CORINTH ST,03410,I162071318,Thursday,TOWED MOTOR VEHICLE,
-71.12933705,42.28593201,1,Larceny,0,00617,LARCENY THEFT FROM BUILDING,E5,1,Boston,1473458401302,1473339840000,Part One,680,9,2016/09/08 13:04:00,2016,CORINTH ST,00617,I162073195,Thursday,LARCENY THEFT FROM BUILDING,
-71.12933705,42.28593201,0,Towed,0,03410,TOWED MOTOR VEHICLE,E5,1,Boston,1473458401302,1473365700000,Part Three,680,9,2016/09/08 20:15:00,2016,CORINTH ST,03410,I162073305,Thursday,TOWED MOTOR VEHICLE,
-71.12933705,42.28593201,1,Robbery,0,00301,ROBBERY - STREET,E5,0,Boston,1473976800833,1473812940000,Part One,680,9,2016/09/14 00:29:00,2016,CORINTH ST,00301,I162074901,Wednesday,ROBBERY - STREET,
-71.12933705,42.28593201,0,Investigate Person,0,03115,INVESTIGATE PERSON,E5,1,Boston,1477000801215,1476879000000,Part Three,680,10,2016/10/19 12:10:00,2016,CORINTH ST,03115,I162085632,Wednesday,INVESTIGATE PERSON,
-71.12933705,42.28593201,1,Larceny,0,00613,LARCENY SHOPLIFTING,E5,1,Boston,1477087201414,1476960120000,Part One,680,10,2016/10/20 10:42:00,2016,CORINTH ST,00613,I162085989,Thursday,LARCENY SHOPLIFTING,
-71.12870282,42.28495889,0,Motor Vehicle Accident Response,0,03820,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,E5,1,Boston,1480456801475,1480351260000,Part Three,560,11,2016/11/28 16:41:00,2016,FLORENCE ST,03820,I162097154,Monday,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,
-71.06009371,42.35125902,0,Other,0,02604,EXTORTION OR BLACKMAIL,A1,0,Boston,1472149504940,1471752000000,Part Two,116,8,2016/08/21 04:00:00,2016,BEACH ST,02604,I162067993,Sunday,EXTORTION OR BLACKMAIL,
-71.06009371,42.35125902,1,Simple Assault,0,00802,ASSAULT SIMPLE - BATTERY,A1,1,Boston,1472421600847,1472296800000,Part Two,116,8,2016/08/27 11:20:00,2016,BEACH ST,00802,I162069584,Saturday,ASSAULT SIMPLE - BATTERY,
-71.06009371,42.35125902,1,Larceny,0,00613,LARCENY SHOPLIFTING,A1,1,Boston,1475013600914,1474891080000,Part One,116,9,2016/09/26 11:58:00,2016,BEACH ST,00613,I162078783,Monday,LARCENY SHOPLIFTING,
-71.06009371,42.35125902,1,Other Burglary,0,00562,BURGLARY - OTHER - NO FORCE,A1,1,Boston,1476655201026,1476542880000,Part One,116,10,2016/10/15 14:48:00,2016,BEACH ST,00562,I162084506,Saturday,BURGLARY - OTHER - NO FORCE,
-71.06009371,42.35125902,0,Investigate Person,0,03115,INVESTIGATE PERSON,A1,1,Boston,1478210402235,1478088000000,Part Three,116,11,2016/11/02 12:00:00,2016,BEACH ST,03115,I162089763,Wednesday,INVESTIGATE PERSON,
-71.09966819,42.26483674,0,Motor Vehicle Accident Response,0,03803,M/V ACCIDENT - PERSONAL INJURY,E18,1,Boston,1473976800834,1473834540000,Part Three,485,9,2016/09/14 06:29:00,2016,MATTAKEESET ST,03803,I162074938,Wednesday,M/V ACCIDENT - PERSONAL INJURY,
-71.11098784,42.26906232,0,Motor Vehicle Accident Response,0,03802,M/V ACCIDENT - PROPERTY �DAMAGE,,1,Boston,1476655201026,1476509760000,Part Three,,10,2016/10/15 05:36:00,2016,,03802,I162084400,Saturday,M/V ACCIDENT - PROPERTY �DAMAGE,
-71.11098784,42.26906232,0,Motor Vehicle Accident Response,0,03802,M/V ACCIDENT - PROPERTY �DAMAGE,,1,Boston,1479160801101,1479038820000,Part Three,,11,2016/11/13 12:07:00,2016,,03802,I162092935,Sunday,M/V ACCIDENT - PROPERTY �DAMAGE,
-71.10645744,42.26693979,1,Larceny,0,00619,LARCENY ALL OTHERS,E18,1,Boston,1474840800681,1474729200000,Part One,489,9,2016/09/24 15:00:00,2016,BLAKE ST,00619,I162078283,Saturday,LARCENY ALL OTHERS,
-71.05801618,42.34974111,0,Motor Vehicle Accident Response,0,03831,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,1,Boston,1475877601371,1475748900000,Part Three,173,10,2016/10/06 10:15:00,2016,KNEELAND ST,03831,I162081810,Thursday,M/V - LEAVING SCENE - PROPERTY DAMAGE,
-71.05801618,42.34974111,1,Simple Assault,0,00802,ASSAULT SIMPLE - BATTERY,A1,1,Boston,1478988001490,1478832180000,Part Two,115,11,2016/11/11 02:43:00,2016,KNEELAND ST,00802,I162092317,Friday,ASSAULT SIMPLE - BATTERY,
-71.05013146,42.34171224,1,Auto Theft,0,00706,AUTO THEFT - MOTORCYCLE / SCOOTER,,1,Boston,1472853601280,1472688000000,Part One,,9,2016/09/01 00:00:00,2016,,00706,I162071081,Thursday,AUTO THEFT - MOTORCYCLE / SCOOTER,
-71.05987799,42.35120708,0,Motor Vehicle Accident Response,0,03801,M/V ACCIDENT - OTHER,A1,1,Boston,1472335200816,1472226360000,Part Three,116,8,2016/08/26 15:46:00,2016,BEACH ST,03801,I162069336,Friday,M/V ACCIDENT - OTHER,
-71.05987799,42.35120708,1,Aggravated Assault,0,00413,ASSAULT - AGGRAVATED - BATTERY,A1,0,Boston,1474668001477,1474525620000,Part One,116,9,2016/09/22 06:27:00,2016,BEACH ST,00413,I162077473,Thursday,ASSAULT - AGGRAVATED - BATTERY,
-71.05987799,42.35120708,1,Larceny,0,00611,LARCENY PICK-POCKET,A1,1,Boston,1476309600791,1476152160000,Part One,116,10,2016/10/11 02:16:00,2016,BEACH ST,00611,I162083185,Tuesday,LARCENY PICK-POCKET,
-71.05987799,42.35120708,0,Warrant Arrests,0,03125,WARRANT ARREST,A1,1,Boston,1476828001091,1476694080000,Part Three,116,10,2016/10/17 08:48:00,2016,BEACH ST,03125,I162084940,Monday,WARRANT ARREST,
-71.05987799,42.35120708,0,Warrant Arrests,0,03125,WARRANT ARREST,A1,1,Boston,1480370401321,1480271160000,Part Three,116,11,2016/11/27 18:26:00,2016,BEACH ST,03125,I162096901,Sunday,WARRANT ARREST,
-71.06167002,42.35246671,1,Larceny,0,00619,LARCENY ALL OTHERS,A1,1,Boston,1474322401308,1474219560000,Part One,112,9,2016/09/18 17:26:00,2016,ESSEX ST,00619,I162076363,Sunday,LARCENY ALL OTHERS,
-71.06167002,42.35246671,0,Investigate Property,0,03114,INVESTIGATE PROPERTY,A1,1,Boston,1476914401244,1476758220000,Part Three,117,10,2016/10/18 02:37:00,2016,ESSEX ST,03114,I162085225,Tuesday,INVESTIGATE PROPERTY,
-71.04590903,42.33535781,0,Harassment,0,02629,HARASSMENT,C6,0,Boston,1472335200821,1472215200000,Part Two,220,8,2016/08/26 12:40:00,2016,DORCHESTER ST,02629,I162069292,Friday,HARASSMENT,
-71.04590903,42.33535781,0,Motor Vehicle Accident Response,0,03801,M/V ACCIDENT - OTHER,C6,1,Boston,1477951201641,1477835880000,Part Three,220,10,2016/10/30 13:58:00,2016,DORCHESTER ST,03801,I162088860,Sunday,M/V ACCIDENT - OTHER,
-71.06283216,42.3532601,0,Medical Assistance,0,03001,DEATH INVESTIGATION,A1,1,Boston,1478037601725,1477944180000,Part Three,111,10,2016/10/31 20:03:00,2016,AVERY ST,03001,I162089252,Monday,DEATH INVESTIGATION,
-71.06283216,42.3532601,0,Investigate Person,0,03115,INVESTIGATE PERSON,A1,1,Boston,1479679201664,1479536220000,Part Three,111,11,2016/11/19 06:17:00,2016,AVERY ST,03115,I162094668,Saturday,INVESTIGATE PERSON,
-71.04522779,42.2898887,1,Simple Assault,0,00802,ASSAULT SIMPLE - BATTERY,C11,1,Boston,1472594401002,1472489880000,Part Two,375,8,2016/08/29 16:58:00,2016,WILLIAM T MORRISSEY BLVD,00802,I162070277,Monday,ASSAULT SIMPLE - BATTERY,
-71.04522779,42.2898887,1,Simple Assault,0,00802,ASSAULT SIMPLE - BATTERY,C11,1,Boston,1472940001291,1472810400000,Part Two,375,9,2016/09/02 10:00:00,2016,WILLIAM T MORRISSEY BLVD,00802,I162071461,Friday,ASSAULT SIMPLE - BATTERY,
-71.06979283,42.35685593,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,A1,1,Boston,1477173601709,1477075800000,Part Three,69,10,2016/10/21 18:50:00,2016,CHARLES ST,03006,I162086399,Friday,SICK/INJURED/MEDICAL - PERSON,
-71.06253949,42.35308802,1,Larceny,0,00613,LARCENY SHOPLIFTING,A1,1,Boston,1476828001093,1476693660000,Part One,112,10,2016/10/17 08:41:00,2016,HAYWARD PL,00613,I162084943,Monday,LARCENY SHOPLIFTING,
-71.06133346,42.35230244,1,Larceny From Motor Vehicle,0,00614,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,1,Boston,1478901601389,1478739600000,Part One,117,11,2016/11/10 01:00:00,2016,HARRISON AVE,00614,I162092207,Thursday,LARCENY THEFT FROM MV - NON-ACCESSORY,
-71.05873158,42.35043297,0,Property Lost,0,03201,PROPERTY - LOST,A1,1,Boston,1472508001043,1472387100000,Part Three,115,8,2016/08/28 12:25:00,2016,LINCOLN ST,03201,I162069878,Sunday,PROPERTY - LOST,
-71.05873158,42.35043297,1,Larceny From Motor Vehicle,0,00614,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,1,Boston,1472853601282,1472730360000,Part One,115,9,2016/09/01 11:46:00,2016,LINCOLN ST,00614,I162071130,Thursday,LARCENY THEFT FROM MV - NON-ACCESSORY,
-71.05873158,42.35043297,0,License Violation,0,03111,LICENSE PREMISE VIOLATION,A1,1,Boston,1477260001648,1477095060000,Part Three,115,10,2016/10/22 00:11:00,2016,LINCOLN ST,03111,I162086443,Saturday,LICENSE PREMISE VIOLATION,
-71.05873158,42.35043297,1,Aggravated Assault,0,00413,ASSAULT - AGGRAVATED - BATTERY,A1,0,Boston,1477605600866,1477459200000,Part One,115,10,2016/10/26 05:20:00,2016,LINCOLN ST,00413,I162087634,Wednesday,ASSAULT - AGGRAVATED - BATTERY,
-71.05873158,42.35043297,1,Vandalism,0,01402,VANDALISM,A1,1,Boston,1477951201630,1477814400000,Part Two,116,10,2016/10/30 08:00:00,2016,LINCOLN ST,01402,I162088770,Sunday,VANDALISM,
-71.10418666,42.26597407,0,Verbal Disputes,0,03301,VERBAL DISPUTE,E18,1,Boston,1480543201573,1480441800000,Part Three,487,11,2016/11/29 17:50:00,2016,TAUNTON AVE,03301,I162097465,Tuesday,VERBAL DISPUTE,
-71.04849956,42.33964941,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,C6,1,Boston,1474149601073,1474030620000,Part Three,211,9,2016/09/16 12:57:00,2016,W SECOND ST,03006,I162075645,Friday,SICK/INJURED/MEDICAL - PERSON,
-71.04849956,42.33964941,0,Harassment,0,02629,HARASSMENT,C6,0,Boston,1474149601079,1474053540000,Part Two,211,9,2016/09/16 19:19:00,2016,W SECOND ST,02629,I162075781,Friday,HARASSMENT,
-71.04412969,42.33190787,0,Investigate Property,0,03114,INVESTIGATE PROPERTY,C6,1,Boston,1480802401273,1480701300000,Part Three,219,12,2016/12/02 17:55:00,2016,G ST,03114,I162098408,Friday,INVESTIGATE PROPERTY,
-71.12598873,42.28099739,0,Motor Vehicle Accident Response,0,03801,M/V ACCIDENT - OTHER,E5,1,Boston,1478556001241,1478454840000,Part Three,557,11,2016/11/06 17:54:00,2016,POPLAR ST,03801,I162091069,Sunday,M/V ACCIDENT - OTHER,
-71.06079649,42.3519929,0,Warrant Arrests,0,03125,WARRANT ARREST,A1,1,Boston,1475877601367,1475744580000,Part Three,116,10,2016/10/06 09:03:00,2016,OXFORD PL,03125,I162081735,Thursday,WARRANT ARREST,
-71.12972958,42.28617099,0,Violations,0,02905,VAL - OPERATING WITHOUT LICENSE,E5,1,Boston,1474149601072,1474023780000,Part Two,680,9,2016/09/16 11:03:00,2016,COHASSET ST,02905,I162075598,Friday,VAL - OPERATING WITHOUT LICENSE,
-71.04837541,42.28444839,0,Medical Assistance,0,03007,SUDDEN DEATH,C11,1,Boston,1477951201640,1477823700000,Part Three,380,10,2016/10/30 10:35:00,2016,WENLOCK RD,03007,I162088832,Sunday,SUDDEN DEATH,
-71.05765455,42.3496598,0,Motor Vehicle Accident Response,0,03802,M/V ACCIDENT - PROPERTY �DAMAGE,A1,1,Boston,1478728801136,1478634900000,Part Three,173,11,2016/11/08 19:55:00,2016,KNEELAND ST,03802,I162091682,Tuesday,M/V ACCIDENT - PROPERTY �DAMAGE,
-71.07135724,42.35756667,1,Larceny,0,00617,LARCENY THEFT FROM BUILDING,A1,1,Boston,1478037601725,1477907700000,Part One,69,10,2016/10/31 09:55:00,2016,MOUNT VERNON ST,00617,I162089061,Monday,LARCENY THEFT FROM BUILDING,
-71.07135724,42.35756667,0,Towed,0,03410,TOWED MOTOR VEHICLE,A1,1,Boston,1480888801887,1480751220000,Part Three,69,12,2016/12/03 07:47:00,2016,MOUNT VERNON ST,03410,I162098544,Saturday,TOWED MOTOR VEHICLE,
-71.07135724,42.35756667,0,Towed,0,03410,TOWED MOTOR VEHICLE,A1,1,Boston,1480975201618,1480839360000,Part Three,69,12,2016/12/04 08:16:00,2016,MOUNT VERNON ST,03410,I162098818,Sunday,TOWED MOTOR VEHICLE,
-71.10108806,42.26495597,1,Vandalism,0,01402,VANDALISM,E18,1,Boston,1480456801474,1480332300000,Part Two,485,11,2016/11/28 11:25:00,2016,SUNCREST RD,01402,I162097040,Monday,VANDALISM,
-71.04894028,42.34042575,0,Offenses Against Child / Family,1,02005,CHILD ENDANGERMENT,C6,0,Boston,1472149583020,1471989240000,Part Two,211,8,2016/08/23 21:54:00,2016,D ST,02005,I162068566,Tuesday,CHILD ENDANGERMENT,
-71.04894028,42.34042575,0,Other,0,02660,OTHER OFFENSE,C6,0,Boston,1472680801199,1472581320000,Part Two,211,8,2016/08/30 18:22:00,2016,D ST,02660,I162070649,Tuesday,OTHER OFFENSE,
-71.04894028,42.34042575,0,Investigate Person,0,03115,INVESTIGATE PERSON,C6,1,Boston,1473372001635,1473267600000,Part Three,211,9,2016/09/07 17:00:00,2016,D ST,03115,I162073011,Wednesday,INVESTIGATE PERSON,
-71.04894028,42.34042575,1,Larceny,0,00619,LARCENY ALL OTHERS,C6,1,Boston,1480802401269,1480665600000,Part One,202,12,2016/12/02 08:00:00,2016,D ST,00619,I162098226,Friday,LARCENY ALL OTHERS,
-71.04342091,42.33049422,0,Harassment,0,02629,HARASSMENT,C6,0,Boston,1472149583007,1471949580000,Part Two,233,8,2016/08/23 10:53:00,2016,COLUMBIA RD,02629,I162068335,Tuesday,HARASSMENT,
-71.0613928,42.35249436,1,Aggravated Assault,0,00413,ASSAULT - AGGRAVATED - BATTERY,A1,0,Boston,1474149601079,1474055400000,Part One,112,9,2016/09/16 19:50:00,2016,ESSEX ST,00413,I162075811,Friday,ASSAULT - AGGRAVATED - BATTERY,
-71.059395,42.351084,0,Motor Vehicle Accident Response,0,03831,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,1,Boston,1477260001650,1477135920000,Part Three,116,10,2016/10/22 11:32:00,2016,BEACH ST,03831,I162086561,Saturday,M/V - LEAVING SCENE - PROPERTY DAMAGE,
-71.059395,42.351084,0,Motor Vehicle Accident Response,0,03802,M/V ACCIDENT - PROPERTY �DAMAGE,A1,1,Boston,1479592801470,1479435600000,Part Three,116,11,2016/11/18 02:20:00,2016,BEACH ST,03802,I162094324,Friday,M/V ACCIDENT - PROPERTY �DAMAGE,
-71.059395,42.351084,0,Motor Vehicle Accident Response,0,03803,M/V ACCIDENT - PERSONAL INJURY,A1,1,Boston,1480716000766,1480597740000,Part Three,116,12,2016/12/01 13:09:00,2016,BEACH ST,03803,I162097983,Thursday,M/V ACCIDENT - PERSONAL INJURY,
-71.0698747,42.35703264,1,Larceny From Motor Vehicle,0,00614,LARCENY THEFT FROM MV - NON-ACCESSORY,,1,Boston,1472335200822,1472208540000,Part One,,8,2016/08/26 10:49:00,2016,,00614,I162069263,Friday,LARCENY THEFT FROM MV - NON-ACCESSORY,
-71.06253118,42.35325264,0,Investigate Person,0,03115,INVESTIGATE PERSON,A1,1,Boston,1474840800679,1474711860000,Part Three,112,9,2016/09/24 10:11:00,2016,AVERY ST,03115,I162078187,Saturday,INVESTIGATE PERSON,
-71.06253118,42.35325264,0,Investigate Person,0,03115,INVESTIGATE PERSON,A1,1,Boston,1479592801470,1479441660000,Part Three,112,11,2016/11/18 04:01:00,2016,AVERY ST,03115,I162094332,Friday,INVESTIGATE PERSON,
-71.06138697,42.35251056,0,Motor Vehicle Accident Response,0,03820,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,,1,Boston,1473458401300,1473356160000,Part Three,,9,2016/09/08 17:36:00,2016,,03820,I162073267,Thursday,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,
-71.06138697,42.35251056,0,Warrant Arrests,0,03125,WARRANT ARREST,,1,Boston,1474236001122,1474149900000,Part Three,,9,2016/09/17 22:05:00,2016,,03125,I162076110,Saturday,WARRANT ARREST,
-71.06138697,42.35251056,0,Warrant Arrests,0,03125,WARRANT ARREST,,1,Boston,1474236001122,1474149900000,Part Three,,9,2016/09/17 22:05:00,2016,,03125,I162076127,Saturday,WARRANT ARREST,
-71.06138697,42.35251056,1,Larceny From Motor Vehicle,0,00614,LARCENY THEFT FROM MV - NON-ACCESSORY,,1,Boston,1476655201024,1476489600000,Part One,,10,2016/10/15 00:00:00,2016,,00614,I162084426,Saturday,LARCENY THEFT FROM MV - NON-ACCESSORY,
-71.06138697,42.35251056,1,Drug Violation,0,01810,DRUGS - SALE / MANUFACTURING,,1,Boston,1477519214354,1477421700000,Part Two,,10,2016/10/25 18:55:00,2016,,01810,I162087548,Tuesday,DRUGS - SALE / MANUFACTURING,
-71.06138697,42.35251056,1,Drug Violation,0,01849,"DRUGS - POSS CLASS B - COCAINE, ETC.",,1,Boston,1479938400813,1479840360000,Part Two,,11,2016/11/22 18:46:00,2016,,01849,I162095701,Tuesday,"DRUGS - POSS CLASS B - COCAINE, ETC.",
-71.04032766,42.31957856,0,Investigate Person,0,03115,INVESTIGATE PERSON,C6,1,Boston,1478642401194,1478492400000,Part Three,913,11,2016/11/07 04:20:00,2016,OCEAN VIEW DR,03115,I162091159,Monday,INVESTIGATE PERSON,
-71.04032766,42.31957856,1,Larceny,0,00619,LARCENY ALL OTHERS,C6,1,Boston,1478728801132,1478565720000,Part One,913,11,2016/11/08 00:42:00,2016,OCEAN VIEW DR,00619,I162091434,Tuesday,LARCENY ALL OTHERS,
-71.04032766,42.31957856,1,Larceny,0,00619,LARCENY ALL OTHERS,C6,1,Boston,1478728801135,1478623860000,Part One,913,11,2016/11/08 16:51:00,2016,OCEAN VIEW DR,00619,I162091646,Tuesday,LARCENY ALL OTHERS,
-71.04789515,42.33901097,0,Investigate Property,0,03114,INVESTIGATE PROPERTY,C6,1,Boston,1472149504931,1471822620000,Part Three,211,8,2016/08/21 23:37:00,2016,E ST,03114,I162067918,Sunday,INVESTIGATE PROPERTY,
-71.04789515,42.33901097,1,Other Burglary,0,00562,BURGLARY - OTHER - NO FORCE,C6,1,Boston,1478469600945,1478365500000,Part One,211,11,2016/11/05 17:05:00,2016,E ST,00562,I162090774,Saturday,BURGLARY - OTHER - NO FORCE,
-71.06834742,42.35641912,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,A1,1,Boston,1474149601074,1474041960000,Part Three,70,9,2016/09/16 16:06:00,2016,BEACON ST,03006,I162075722,Friday,SICK/INJURED/MEDICAL - PERSON,
-71.06048592,42.35193461,1,Larceny,0,00619,LARCENY ALL OTHERS,A1,1,Boston,1478988001493,1478878800000,Part One,116,11,2016/11/11 15:40:00,2016,OXFORD ST,00619,I162092467,Friday,LARCENY ALL OTHERS,
-71.10602031,42.26644911,0,Verbal Disputes,0,03301,VERBAL DISPUTE,E18,1,Boston,1480888801891,1480774920000,Part Three,487,12,2016/12/03 14:22:00,2016,RADCLIFFE RD,03301,I162098647,Saturday,VERBAL DISPUTE,
-71.04495532,42.3340481,1,Larceny From Motor Vehicle,0,00614,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,1,Boston,1480456801473,1480320660000,Part One,220,11,2016/11/28 08:11:00,2016,LINDEN ST,00614,I162097002,Monday,LARCENY THEFT FROM MV - NON-ACCESSORY,
-71.07054037,42.35738706,1,Larceny From Motor Vehicle,0,00614,LARCENY THEFT FROM MV - NON-ACCESSORY,,1,Boston,1477692001144,1477559700000,Part One,,10,2016/10/27 09:15:00,2016,,00614,I162087947,Thursday,LARCENY THEFT FROM MV - NON-ACCESSORY,
-71.04000118,42.31759266,0,Disorderly Conduct,0,02403,DISTURBING THE PEACE,C6,0,Boston,1475877601375,1475715780000,Part Two,913,10,2016/10/06 01:03:00,2016,SOUTH POINT DR,02403,I162081704,Thursday,DISTURBING THE PEACE,
-71.13005503,42.28636893,1,Larceny,0,00612,LARCENY PURSE SNATCH - NO FORCE,E5,1,Boston,1478037601725,1477938480000,Part One,680,10,2016/10/31 18:28:00,2016,CORINTH ST,00612,I162089221,Monday,LARCENY PURSE SNATCH - NO FORCE,
-71.13005503,42.28636893,0,Motor Vehicle Accident Response,0,03802,M/V ACCIDENT - PROPERTY �DAMAGE,E5,1,Boston,1480716000767,1480614480000,Part Three,680,12,2016/12/01 17:48:00,2016,CORINTH ST,03802,I162098065,Thursday,M/V ACCIDENT - PROPERTY �DAMAGE,
-71.04683835,42.33760149,1,Robbery,0,00361,ROBBERY - OTHER,C6,0,Boston,1477864801347,1477700400000,Part One,213,10,2016/10/29 00:20:00,2016,F ST,00361,I162088481,Saturday,ROBBERY - OTHER,
-71.04451764,42.33337487,0,Motor Vehicle Accident Response,0,03831,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,1,Boston,1474236001119,1474117260000,Part Three,220,9,2016/09/17 13:01:00,2016,THOMAS PARK,03831,I162075984,Saturday,M/V - LEAVING SCENE - PROPERTY DAMAGE,
-71.13348507,42.292685,0,Towed,0,03410,TOWED MOTOR VEHICLE,E5,1,Boston,1478296800757,1478159340000,Part Three,663,11,2016/11/03 07:49:00,2016,SELWYN ST,03410,I162089996,Thursday,TOWED MOTOR VEHICLE,
-71.06380404,42.35428377,0,Warrant Arrests,0,03125,WARRANT ARREST,A1,1,Boston,1472149583006,1471954800000,Part Three,111,8,2016/08/23 12:20:00,2016,TREMONT ST,03125,I162068363,Tuesday,WARRANT ARREST,
-71.06380404,42.35428377,1,Larceny,0,00619,LARCENY ALL OTHERS,A1,1,Boston,1472421600847,1472272020000,Part One,111,8,2016/08/27 04:27:00,2016,TREMONT ST,00619,I162069482,Saturday,LARCENY ALL OTHERS,
-71.06380404,42.35428377,1,Larceny,0,00611,LARCENY PICK-POCKET,A1,1,Boston,1472508001046,1472389200000,Part One,111,8,2016/08/28 13:00:00,2016,TREMONT ST,00611,I162069907,Sunday,LARCENY PICK-POCKET,
-71.06380404,42.35428377,0,Fraud,0,01102,FRAUD - FALSE PRETENSE / SCHEME,A1,1,Boston,1472940001289,1472845140000,Part Two,111,9,2016/09/02 19:39:00,2016,TREMONT ST,01102,I162071626,Friday,FRAUD - FALSE PRETENSE / SCHEME,
-71.06380404,42.35428377,0,Other,0,02657,VIOLATION - CITY ORDINANCE,A1,0,Boston,1473112801569,1472982600000,Part Two,111,9,2016/09/04 09:50:00,2016,TREMONT ST,02657,I162072061,Sunday,VIOLATION - CITY ORDINANCE,
-71.06380404,42.35428377,1,Larceny,0,00617,LARCENY THEFT FROM BUILDING,A1,1,Boston,1473804001804,1473703320000,Part One,111,9,2016/09/12 18:02:00,2016,TREMONT ST,00617,I162074470,Monday,LARCENY THEFT FROM BUILDING,
-71.06380404,42.35428377,1,Larceny,0,00619,LARCENY ALL OTHERS,A1,1,Boston,1473890400594,1473731640000,Part One,111,9,2016/09/13 01:54:00,2016,TREMONT ST,00619,I162074669,Tuesday,LARCENY ALL OTHERS,
-71.06380404,42.35428377,0,Investigate Person,0,03115,INVESTIGATE PERSON,A1,1,Boston,1476655201025,1476497700000,Part Three,111,10,2016/10/15 02:15:00,2016,TREMONT ST,03115,I162084388,Saturday,INVESTIGATE PERSON,
-71.06380404,42.35428377,1,Larceny,0,00619,LARCENY ALL OTHERS,A1,1,Boston,1477260001648,1477108800000,Part One,111,10,2016/10/22 04:00:00,2016,TREMONT ST,00619,I162086497,Saturday,LARCENY ALL OTHERS,
-71.06380404,42.35428377,0,Investigate Person,0,03115,INVESTIGATE PERSON,A1,1,Boston,1477432800720,1477301640000,Part Three,111,10,2016/10/24 09:34:00,2016,TREMONT ST,03115,I162087056,Monday,INVESTIGATE PERSON,
-71.06380404,42.35428377,1,Larceny,0,00617,LARCENY THEFT FROM BUILDING,A1,1,Boston,1478642401197,1478543400000,Part One,111,11,2016/11/07 18:30:00,2016,TREMONT ST,00617,I162091392,Monday,LARCENY THEFT FROM BUILDING,
-71.06380404,42.35428377,1,Vandalism,0,01402,VANDALISM,A1,1,Boston,1479765601752,1479615000000,Part Two,111,11,2016/11/20 04:10:00,2016,TREMONT ST,01402,I162094942,Sunday,VANDALISM,
-71.06380404,42.35428377,0,Investigate Person,0,03115,INVESTIGATE PERSON,A1,1,Boston,1479765601752,1479621960000,Part Three,111,11,2016/11/20 06:06:00,2016,TREMONT ST,03115,I162094950,Sunday,INVESTIGATE PERSON,
-71.06380404,42.35428377,0,Investigate Person,0,03115,INVESTIGATE PERSON,A1,1,Boston,1479852000792,1479742620000,Part Three,111,11,2016/11/21 15:37:00,2016,TREMONT ST,03115,I162095345,Monday,INVESTIGATE PERSON,
-71.06380404,42.35428377,0,Property Lost,0,03201,PROPERTY - LOST,A1,1,Boston,1480197601302,1480060140000,Part Three,111,11,2016/11/25 07:49:00,2016,TREMONT ST,03201,I162096253,Friday,PROPERTY - LOST,
-71.04636782,42.33696462,0,Ballistics,0,02662,BALLISTICS EVIDENCE/FOUND,C6,0,Boston,1480284001247,1480169400000,Part Two,213,11,2016/11/26 14:10:00,2016,PULASKI AVE,02662,I162096620,Saturday,BALLISTICS EVIDENCE/FOUND,
-71.04551331,42.33546893,1,Aggravated Assault,0,00413,ASSAULT - AGGRAVATED - BATTERY,,0,Boston,1472594401007,1472502480000,Part One,,8,2016/08/29 20:28:00,2016,,00413,I162070339,Monday,ASSAULT - AGGRAVATED - BATTERY,
-71.04551331,42.33546893,1,Drug Violation,0,01849,"DRUGS - POSS CLASS B - COCAINE, ETC.",,1,Boston,1472853601278,1472750700000,Part Two,,9,2016/09/01 17:25:00,2016,,01849,I162071274,Thursday,"DRUGS - POSS CLASS B - COCAINE, ETC.",
-71.04551331,42.33546893,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,,1,Boston,1474149601071,1474022580000,Part Three,,9,2016/09/16 10:43:00,2016,,03006,I162075596,Friday,SICK/INJURED/MEDICAL - PERSON,
-71.04773134,42.33915108,0,Property Found,0,03207,PROPERTY - FOUND,C6,1,Boston,1472767201394,1472662920000,Part Three,211,8,2016/08/31 17:02:00,2016,E ST,03207,I162070913,Wednesday,PROPERTY - FOUND,
